Index,Load
11/02/2013 13:15,800.7
11/02/2013 13:30,773.1
11/02/2013 13:45,743.2
11/02/2013 14:00,656.5
11/02/2013 14:15,648
11/02/2013 14:30,571.2
11/02/2013 14:45,583.3
11/02/2013 15:00,546.3
11/02/2013 15:15,544.3
11/02/2013 15:30,593.7
11/02/2013 15:45,704
11/02/2013 16:00,679.1
11/02/2013 16:15,785.5
11/02/2013 16:30,761.4
11/02/2013 16:45,840.4
11/02/2013 17:00,910.7
11/02/2013 17:15,891.1
11/02/2013 17:30,1033.3
11/02/2013 17:45,1196.3
11/02/2013 18:00,1089.5
11/02/2013 18:15,1092.8
11/02/2013 18:30,1259.1
11/02/2013 18:45,1357.5
11/02/2013 19:00,1421.1
11/02/2013 19:15,1230.8
11/02/2013 19:30,1250.2
11/02/2013 19:45,1257.2
11/02/2013 20:00,1196.9
11/02/2013 20:15,1092.5
11/02/2013 20:30,1027.7
11/02/2013 20:45,949.3
11/02/2013 21:00,1104.1
11/02/2013 21:15,1073.3
11/02/2013 21:30,1112.6
11/02/2013 21:45,989.9
11/02/2013 22:00,1008.2
11/02/2013 22:15,1063.2
11/02/2013 22:30,1162
11/02/2013 22:45,1058.8
11/02/2013 23:00,978
11/02/2013 23:15,825.1
11/02/2013 23:30,813.6
11/02/2013 23:45,726
12/02/2013 0:00,613.1
12/02/2013 0:15,603.7
12/02/2013 0:30,604.7
12/02/2013 0:45,506.9
12/02/2013 1:00,481.6
12/02/2013 1:15,421.6
12/02/2013 1:30,534.8
12/02/2013 1:45,424.4
12/02/2013 2:00,458.2
12/02/2013 2:15,494.6
12/02/2013 2:30,463.9
12/02/2013 2:45,402
12/02/2013 3:00,444.7
12/02/2013 3:15,472.8
12/02/2013 3:30,632.9
12/02/2013 3:45,651.2
12/02/2013 4:00,641.8
12/02/2013 4:15,632.2
12/02/2013 4:30,645.4
12/02/2013 4:45,638.4
12/02/2013 5:00,531.6
12/02/2013 5:15,392.9
12/02/2013 5:30,435.9
12/02/2013 5:45,536.5
12/02/2013 6:00,515.7
12/02/2013 6:15,546.7
12/02/2013 6:30,641.7
12/02/2013 6:45,711.2
12/02/2013 7:00,762.6
12/02/2013 7:15,797.3
12/02/2013 7:30,927.4
12/02/2013 7:45,904.3
12/02/2013 8:00,839.7
12/02/2013 8:15,877.8
12/02/2013 8:30,966.2
12/02/2013 8:45,890
12/02/2013 9:00,1057
12/02/2013 9:15,1172.6
12/02/2013 9:30,1104.1
12/02/2013 9:45,1098.3
12/02/2013 10:00,906.9
12/02/2013 10:15,910
12/02/2013 10:30,1078.4
12/02/2013 10:45,850.8
12/02/2013 11:00,884.6
12/02/2013 11:15,963.2
12/02/2013 11:30,1211.9
12/02/2013 11:45,1245.6
12/02/2013 12:00,1060.6
12/02/2013 12:15,900.4
12/02/2013 12:30,956.2
12/02/2013 12:45,1010.1
12/02/2013 13:00,938.3
12/02/2013 13:15,937.2
12/02/2013 13:30,923
12/02/2013 13:45,939.6
12/02/2013 14:00,957.7
12/02/2013 14:15,753.8
12/02/2013 14:30,697.6
12/02/2013 14:45,662.5
12/02/2013 15:00,637.6
12/02/2013 15:15,721.1
12/02/2013 15:30,749.3
12/02/2013 15:45,780.7
12/02/2013 16:00,764.6
12/02/2013 16:15,783.2
12/02/2013 16:30,760.7
12/02/2013 16:45,737.4
12/02/2013 17:00,822.2
12/02/2013 17:15,844.1
12/02/2013 17:30,1129.9
12/02/2013 17:45,1095.3
12/02/2013 18:00,1055.5
12/02/2013 18:15,1106.2
12/02/2013 18:30,1111.6
12/02/2013 18:45,1216.4
12/02/2013 19:00,1205
12/02/2013 19:15,1163.4
12/02/2013 19:30,1116.9
12/02/2013 19:45,1049.9
12/02/2013 20:00,1003.8
12/02/2013 20:15,955.8
12/02/2013 20:30,1024.1
12/02/2013 20:45,1131.1
12/02/2013 21:00,1107
12/02/2013 21:15,1064.4
12/02/2013 21:30,1129.2
12/02/2013 21:45,1102.4
12/02/2013 22:00,981.5
12/02/2013 22:15,909.1
12/02/2013 22:30,968.1
12/02/2013 22:45,876.1
12/02/2013 23:00,924.8
12/02/2013 23:15,800.1
12/02/2013 23:30,752.4
12/02/2013 23:45,740.4
13/02/2013 0:00,691.8
13/02/2013 0:15,651.4
13/02/2013 0:30,666.6
13/02/2013 0:45,636.6
13/02/2013 1:00,578.5
13/02/2013 1:15,480.5
13/02/2013 1:30,501.3
13/02/2013 1:45,461.8
13/02/2013 2:00,410.4
13/02/2013 2:15,416.6
13/02/2013 2:30,422.8
13/02/2013 2:45,405.3
13/02/2013 3:00,496.8
13/02/2013 3:15,578.5
13/02/2013 3:30,694.8
13/02/2013 3:45,700.6
13/02/2013 4:00,738.5
13/02/2013 4:15,689.1
13/02/2013 4:30,630.9
13/02/2013 4:45,676.2
13/02/2013 5:00,579.3
13/02/2013 5:15,434.4
13/02/2013 5:30,487.4
13/02/2013 5:45,524.4
13/02/2013 6:00,551.4
13/02/2013 6:15,549.1
13/02/2013 6:30,518.8
13/02/2013 6:45,593.7
13/02/2013 7:00,661.4
13/02/2013 7:15,667.5
13/02/2013 7:30,692.4
13/02/2013 7:45,797
13/02/2013 8:00,920.2
13/02/2013 8:15,907.8
13/02/2013 8:30,964
13/02/2013 8:45,1050.7
13/02/2013 9:00,1091.4
13/02/2013 9:15,868.4
13/02/2013 9:30,998.9
13/02/2013 9:45,988.8
13/02/2013 10:00,887.2
13/02/2013 10:15,812.5
13/02/2013 10:30,769.6
13/02/2013 10:45,988.5
13/02/2013 11:00,1028.9
13/02/2013 11:15,892.5
13/02/2013 11:30,994.5
13/02/2013 11:45,1197.1
13/02/2013 12:00,1400
13/02/2013 12:15,1033.6
13/02/2013 12:30,1257.4
13/02/2013 12:45,1245.9
13/02/2013 13:00,1165.4
13/02/2013 13:15,1233.3
13/02/2013 13:30,1249.6
13/02/2013 13:45,1159.2
13/02/2013 14:00,1234.1
13/02/2013 14:15,976.3
13/02/2013 14:30,1051.6
13/02/2013 14:45,896.6
13/02/2013 15:00,853.4
13/02/2013 15:15,894.7
13/02/2013 15:30,753.2
13/02/2013 15:45,774.4
13/02/2013 16:00,887.5
13/02/2013 16:15,844.7
13/02/2013 16:30,753.2
13/02/2013 16:45,879.8
13/02/2013 17:00,958.7
13/02/2013 17:15,915.8
13/02/2013 17:30,1014.9
13/02/2013 17:45,1278.9
13/02/2013 18:00,1302.2
13/02/2013 18:15,1399.6
13/02/2013 18:30,1377.2
13/02/2013 18:45,1323.5
13/02/2013 19:00,1278.9
13/02/2013 19:15,1334.6
13/02/2013 19:30,1328.3
13/02/2013 19:45,1247.3
13/02/2013 20:00,1144.7
13/02/2013 20:15,1202.1
13/02/2013 20:30,1233.2
13/02/2013 20:45,1268.9
13/02/2013 21:00,1070.8
13/02/2013 21:15,1036.6
13/02/2013 21:30,1052.9
13/02/2013 21:45,964
13/02/2013 22:00,1012.7
13/02/2013 22:15,900.1
13/02/2013 22:30,898.3
13/02/2013 22:45,862.9
13/02/2013 23:00,1039.4
13/02/2013 23:15,888.2
13/02/2013 23:30,926.9
13/02/2013 23:45,900.8
14/02/2013 0:00,861.4
14/02/2013 0:15,803.9
14/02/2013 0:30,770.7
14/02/2013 0:45,628.3
14/02/2013 1:00,594.2
14/02/2013 1:15,553.2
14/02/2013 1:30,467.6
14/02/2013 1:45,456.3
14/02/2013 2:00,482.5
14/02/2013 2:15,474.5
14/02/2013 2:30,463.5
14/02/2013 2:45,431.6
14/02/2013 3:00,468.3
14/02/2013 3:15,535.7
14/02/2013 3:30,682.5
14/02/2013 3:45,672.1
14/02/2013 4:00,676.2
14/02/2013 4:15,663
14/02/2013 4:30,687.4
14/02/2013 4:45,652.4
14/02/2013 5:00,512.2
14/02/2013 5:15,402.4
14/02/2013 5:30,388
14/02/2013 5:45,406
14/02/2013 6:00,480.9
14/02/2013 6:15,531.9
14/02/2013 6:30,471.6
14/02/2013 6:45,525.9
14/02/2013 7:00,622
14/02/2013 7:15,587.3
14/02/2013 7:30,593
14/02/2013 7:45,583.1
14/02/2013 8:00,749.2
14/02/2013 8:15,821.2
14/02/2013 8:30,773.7
14/02/2013 8:45,985.6
14/02/2013 9:00,1286.3
14/02/2013 9:15,1145.4
14/02/2013 9:30,1195
14/02/2013 9:45,1090.2
14/02/2013 10:00,970.6
14/02/2013 10:15,1043.2
14/02/2013 10:30,1267.6
14/02/2013 10:45,1122.6
14/02/2013 11:00,1148.7
14/02/2013 11:15,1201.8
14/02/2013 11:30,1404.9
14/02/2013 11:45,1313.9
14/02/2013 12:00,1477.2
14/02/2013 12:15,1268.4
14/02/2013 12:30,1278.7
14/02/2013 12:45,1139.7
14/02/2013 13:00,1285.6
14/02/2013 13:15,1555.7
14/02/2013 13:30,1131.9
14/02/2013 13:45,1216.1
14/02/2013 14:00,1081.7
14/02/2013 14:15,896.5
14/02/2013 14:30,773.2
14/02/2013 14:45,776.4
14/02/2013 15:00,800
14/02/2013 15:15,762.9
14/02/2013 15:30,649.2
14/02/2013 15:45,738.2
14/02/2013 16:00,950.6
14/02/2013 16:15,887.6
14/02/2013 16:30,791.1
14/02/2013 16:45,837.4
14/02/2013 17:00,1000.9
14/02/2013 17:15,1042
14/02/2013 17:30,974.5
14/02/2013 17:45,1037.9
14/02/2013 18:00,966.1
14/02/2013 18:15,1070.4
14/02/2013 18:30,1136.9
14/02/2013 18:45,1356.3
14/02/2013 19:00,1563.8
14/02/2013 19:15,1226.1
14/02/2013 19:30,1194.2
14/02/2013 19:45,1145.1
14/02/2013 20:00,1083.2
14/02/2013 20:15,1017.7
14/02/2013 20:30,1132.2
14/02/2013 20:45,1047.7
14/02/2013 21:00,996.8
14/02/2013 21:15,1027.8
14/02/2013 21:30,1072
14/02/2013 21:45,1020.1
14/02/2013 22:00,1025.6
14/02/2013 22:15,1141.1
14/02/2013 22:30,973.7
14/02/2013 22:45,889.1
14/02/2013 23:00,974.8
14/02/2013 23:15,1061.5
14/02/2013 23:30,1012.6
14/02/2013 23:45,823.1
15/02/2013 0:00,793.9
15/02/2013 0:15,689.2
15/02/2013 0:30,683.3
15/02/2013 0:45,607.8
15/02/2013 1:00,554.1
15/02/2013 1:15,424.9
15/02/2013 1:30,483.8
15/02/2013 1:45,429.6
15/02/2013 2:00,426
15/02/2013 2:15,422.9
15/02/2013 2:30,425.4
15/02/2013 2:45,371.5
15/02/2013 3:00,474.8
15/02/2013 3:15,660.8
15/02/2013 3:30,410.4
15/02/2013 3:45,516.9
15/02/2013 4:00,435.1
15/02/2013 4:15,409.4
15/02/2013 4:30,398.9
15/02/2013 4:45,433.9
15/02/2013 5:00,506
15/02/2013 5:15,445.8
15/02/2013 5:30,435
15/02/2013 5:45,481.1
15/02/2013 6:00,563
15/02/2013 6:15,648.6
15/02/2013 6:30,712.8
15/02/2013 6:45,750
15/02/2013 7:00,775.2
15/02/2013 7:15,939.4
15/02/2013 7:30,927.6
15/02/2013 7:45,739.1
15/02/2013 8:00,717.8
15/02/2013 8:15,827.8
15/02/2013 8:30,706.2
15/02/2013 8:45,963.6
15/02/2013 9:00,817.8
15/02/2013 9:15,726.9
15/02/2013 9:30,762.7
15/02/2013 9:45,751.6
15/02/2013 10:00,761.1
15/02/2013 10:15,745.1
15/02/2013 10:30,841.7
15/02/2013 10:45,909.2
15/02/2013 11:00,983.4
15/02/2013 11:15,918.7
15/02/2013 11:30,973
15/02/2013 11:45,1047.8
15/02/2013 12:00,1132.8
15/02/2013 12:15,1183.6
15/02/2013 12:30,907.9
15/02/2013 12:45,811.4
15/02/2013 13:00,845.3
15/02/2013 13:15,794.7
15/02/2013 13:30,768.1
15/02/2013 13:45,991.4
15/02/2013 14:00,861.9
15/02/2013 14:15,727.4
15/02/2013 14:30,675.8
15/02/2013 14:45,698.4
15/02/2013 15:00,652
15/02/2013 15:15,623.5
15/02/2013 15:30,587.7
15/02/2013 15:45,537
15/02/2013 16:00,617.9
15/02/2013 16:15,671.8
15/02/2013 16:30,623.8
15/02/2013 16:45,678.9
15/02/2013 17:00,799.1
15/02/2013 17:15,934.2
15/02/2013 17:30,1100.1
15/02/2013 17:45,1254.4
15/02/2013 18:00,1153.5
15/02/2013 18:15,1227.2
15/02/2013 18:30,1362
15/02/2013 18:45,1553.5
15/02/2013 19:00,1283.3
15/02/2013 19:15,1171.4
15/02/2013 19:30,1215.5
15/02/2013 19:45,1257.2
15/02/2013 20:00,1177.2
15/02/2013 20:15,1163.5
15/02/2013 20:30,1255.4
15/02/2013 20:45,1149.5
15/02/2013 21:00,1194.7
15/02/2013 21:15,1109.8
15/02/2013 21:30,1000.7
15/02/2013 21:45,1092.2
15/02/2013 22:00,1041.5
15/02/2013 22:15,1071.3
15/02/2013 22:30,1070.7
15/02/2013 22:45,1059.1
15/02/2013 23:00,1006.5
15/02/2013 23:15,888.5
15/02/2013 23:30,903
15/02/2013 23:45,783.6
16/02/2013 0:00,738.9
16/02/2013 0:15,707.9
16/02/2013 0:30,843.8
16/02/2013 0:45,629.1
16/02/2013 1:00,578.9
16/02/2013 1:15,548.2
16/02/2013 1:30,573.9
16/02/2013 1:45,519.5
16/02/2013 2:00,491
16/02/2013 2:15,478.8
16/02/2013 2:30,433.2
16/02/2013 2:45,430
16/02/2013 3:00,477.5
16/02/2013 3:15,549.5
16/02/2013 3:30,659.4
16/02/2013 3:45,650.1
16/02/2013 4:00,666.6
16/02/2013 4:15,699.5
16/02/2013 4:30,755.6
16/02/2013 4:45,710.9
16/02/2013 5:00,475.2
16/02/2013 5:15,512.9
16/02/2013 5:30,482.6
16/02/2013 5:45,499
16/02/2013 6:00,592.7
16/02/2013 6:15,709.1
16/02/2013 6:30,803.4
16/02/2013 6:45,824.5
16/02/2013 7:00,716.1
16/02/2013 7:15,823.6
16/02/2013 7:30,927.8
16/02/2013 7:45,885.1
16/02/2013 8:00,801.4
16/02/2013 8:15,912.4
16/02/2013 8:30,809.9
16/02/2013 8:45,841.1
16/02/2013 9:00,797.8
16/02/2013 9:15,804.3
16/02/2013 9:30,698.2
16/02/2013 9:45,701.5
16/02/2013 10:00,687.8
16/02/2013 10:15,1004.5
16/02/2013 10:30,859.9
16/02/2013 10:45,792.8
16/02/2013 11:00,736.5
16/02/2013 11:15,745.4
16/02/2013 11:30,863.8
16/02/2013 11:45,917.8
16/02/2013 12:00,970
16/02/2013 12:15,815.6
16/02/2013 12:30,754.8
16/02/2013 12:45,806.7
16/02/2013 13:00,742.8
16/02/2013 13:15,816.9
16/02/2013 13:30,871.2
16/02/2013 13:45,848.8
16/02/2013 14:00,820.6
16/02/2013 14:15,721.5
16/02/2013 14:30,719.6
16/02/2013 14:45,636.7
16/02/2013 15:00,663.8
16/02/2013 15:15,557.1
16/02/2013 15:30,633.1
16/02/2013 15:45,703.1
16/02/2013 16:00,656.6
16/02/2013 16:15,650.7
16/02/2013 16:30,811.8
16/02/2013 16:45,838.5
16/02/2013 17:00,898.5
16/02/2013 17:15,857.8
16/02/2013 17:30,921
16/02/2013 17:45,1047.3
16/02/2013 18:00,1093.1
16/02/2013 18:15,1240.6
16/02/2013 18:30,1356.1
16/02/2013 18:45,1194.2
16/02/2013 19:00,1261.4
16/02/2013 19:15,1367.7
16/02/2013 19:30,1185.5
16/02/2013 19:45,1092.4
16/02/2013 20:00,1120.3
16/02/2013 20:15,1095.9
16/02/2013 20:30,1003.4
16/02/2013 20:45,935.1
16/02/2013 21:00,1004.3
16/02/2013 21:15,954.2
16/02/2013 21:30,1007.7
16/02/2013 21:45,1025.3
16/02/2013 22:00,1031.4
16/02/2013 22:15,1044.7
16/02/2013 22:30,1107
16/02/2013 22:45,1113.6
16/02/2013 23:00,1160.2
16/02/2013 23:15,896.9
16/02/2013 23:30,987.5
16/02/2013 23:45,778.2
17/02/2013 0:00,734.7
17/02/2013 0:15,775.6
17/02/2013 0:30,701.1
17/02/2013 0:45,493.4
17/02/2013 1:00,414.5
17/02/2013 1:15,471.7
17/02/2013 1:30,460.9
17/02/2013 1:45,413.1
17/02/2013 2:00,405.4
17/02/2013 2:15,388.4
17/02/2013 2:30,361.6
17/02/2013 2:45,377.7
17/02/2013 3:00,412.9
17/02/2013 3:15,456.5
17/02/2013 3:30,635.5
17/02/2013 3:45,618
17/02/2013 4:00,639.7
17/02/2013 4:15,634.2
17/02/2013 4:30,671.3
17/02/2013 4:45,681.3
17/02/2013 5:00,673.7
17/02/2013 5:15,569.2
17/02/2013 5:30,564
17/02/2013 5:45,570.4
17/02/2013 6:00,657.5
17/02/2013 6:15,688.7
17/02/2013 6:30,737.5
17/02/2013 6:45,820.7
17/02/2013 7:00,835
17/02/2013 7:15,846.3
17/02/2013 7:30,917.6
17/02/2013 7:45,815.4
17/02/2013 8:00,862.7
17/02/2013 8:15,790.8
17/02/2013 8:30,725.6
17/02/2013 8:45,666.2
17/02/2013 9:00,764.2
17/02/2013 9:15,812.1
17/02/2013 9:30,736.9
17/02/2013 9:45,763.4
17/02/2013 10:00,717.5
17/02/2013 10:15,592.5
17/02/2013 10:30,917.8
17/02/2013 10:45,924.3
17/02/2013 11:00,737.6
17/02/2013 11:15,858.6
17/02/2013 11:30,933.1
17/02/2013 11:45,1058.1
17/02/2013 12:00,1000.5
17/02/2013 12:15,964.6
17/02/2013 12:30,863.3
17/02/2013 12:45,742.9
17/02/2013 13:00,790.7
17/02/2013 13:15,895
17/02/2013 13:30,761.8
17/02/2013 13:45,869.7
17/02/2013 14:00,809.9
17/02/2013 14:15,732.3
17/02/2013 14:30,653.8
17/02/2013 14:45,637
17/02/2013 15:00,680.9
17/02/2013 15:15,594.7
17/02/2013 15:30,600.8
17/02/2013 15:45,586
17/02/2013 16:00,721.8
17/02/2013 16:15,831.6
17/02/2013 16:30,936.3
17/02/2013 16:45,949.5
17/02/2013 17:00,1051.3
17/02/2013 17:15,931.6
17/02/2013 17:30,916.3
17/02/2013 17:45,1053.3
17/02/2013 18:00,1056.2
17/02/2013 18:15,1013.8
17/02/2013 18:30,1284.3
17/02/2013 18:45,1432.2
17/02/2013 19:00,1483.4
17/02/2013 19:15,1209.2
17/02/2013 19:30,1271.1
17/02/2013 19:45,1267.3
17/02/2013 20:00,1223.7
17/02/2013 20:15,1097.7
17/02/2013 20:30,1099.2
17/02/2013 20:45,1121.2
17/02/2013 21:00,1244.1
17/02/2013 21:15,1169.1
17/02/2013 21:30,1098.2
17/02/2013 21:45,1023.3
17/02/2013 22:00,1007.6
17/02/2013 22:15,1090.1
17/02/2013 22:30,1161.5
17/02/2013 22:45,955.4
17/02/2013 23:00,1070.8
17/02/2013 23:15,946.8
17/02/2013 23:30,905.8
17/02/2013 23:45,849
18/02/2013 0:00,693
18/02/2013 0:15,710.1
18/02/2013 0:30,617.6
18/02/2013 0:45,554.5
18/02/2013 1:00,463.2
18/02/2013 1:15,406.8
18/02/2013 1:30,380.4
18/02/2013 1:45,450.1
18/02/2013 2:00,422.2
18/02/2013 2:15,446.7
18/02/2013 2:30,447.1
18/02/2013 2:45,425.5
18/02/2013 3:00,452.4
18/02/2013 3:15,525.4
18/02/2013 3:30,662.4
18/02/2013 3:45,660.6
18/02/2013 4:00,630.4
18/02/2013 4:15,648.7
18/02/2013 4:30,666.1
18/02/2013 4:45,463.5
18/02/2013 5:00,418
18/02/2013 5:15,447.6
18/02/2013 5:30,523.1
18/02/2013 5:45,577.3
18/02/2013 6:00,714.2
18/02/2013 6:15,673.8
18/02/2013 6:30,751.5
18/02/2013 6:45,828.2
18/02/2013 7:00,779.7
18/02/2013 7:15,803.4
18/02/2013 7:30,803.3
18/02/2013 7:45,751.2
18/02/2013 8:00,800.1
18/02/2013 8:15,856.8
18/02/2013 8:30,739.4
18/02/2013 8:45,829.4
18/02/2013 9:00,891.9
18/02/2013 9:15,882.7
18/02/2013 9:30,814.7
18/02/2013 9:45,894.3
18/02/2013 10:00,986.2
18/02/2013 10:15,916.9
18/02/2013 10:30,756.6
18/02/2013 10:45,758.9
18/02/2013 11:00,717.1
18/02/2013 11:15,858.4
18/02/2013 11:30,1006.1
18/02/2013 11:45,848.3
18/02/2013 12:00,1014.7
18/02/2013 12:15,1057
18/02/2013 12:30,1011.1
18/02/2013 12:45,825.9
18/02/2013 13:00,646.2
18/02/2013 13:15,748.6
18/02/2013 13:30,683.5
18/02/2013 13:45,651.9
18/02/2013 14:00,587.6
18/02/2013 14:15,591.4
18/02/2013 14:30,632
18/02/2013 14:45,569
18/02/2013 15:00,608.3
18/02/2013 15:15,578.2
18/02/2013 15:30,766.6
18/02/2013 15:45,686.5
18/02/2013 16:00,730.7
18/02/2013 16:15,790.9
18/02/2013 16:30,736.4
18/02/2013 16:45,988
18/02/2013 17:00,1127.9
18/02/2013 17:15,1109.8
18/02/2013 17:30,1117.1
18/02/2013 17:45,1151.5
18/02/2013 18:00,1290.8
18/02/2013 18:15,1397.4
18/02/2013 18:30,1268.3
18/02/2013 18:45,1311.8
18/02/2013 19:00,1136.5
18/02/2013 19:15,1135.5
18/02/2013 19:30,1115
18/02/2013 19:45,1173.5
18/02/2013 20:00,1093.2
18/02/2013 20:15,991
18/02/2013 20:30,1187.9
18/02/2013 20:45,1111.9
18/02/2013 21:00,1156.9
18/02/2013 21:15,1176.6
18/02/2013 21:30,1123.3
18/02/2013 21:45,1295.2
18/02/2013 22:00,1265.4
18/02/2013 22:15,1143.8
18/02/2013 22:30,1096.7
18/02/2013 22:45,1124.2
18/02/2013 23:00,984.9
18/02/2013 23:15,873.5
18/02/2013 23:30,767.2
18/02/2013 23:45,743.4
19/02/2013 0:00,769.4
19/02/2013 0:15,545.9
19/02/2013 0:30,592.1
19/02/2013 0:45,449.5
19/02/2013 1:00,440.2
19/02/2013 1:15,370.9
19/02/2013 1:30,444.6
19/02/2013 1:45,402.4
19/02/2013 2:00,384
19/02/2013 2:15,402.2
19/02/2013 2:30,404.8
19/02/2013 2:45,425.4
19/02/2013 3:00,419.6
19/02/2013 3:15,488.9
19/02/2013 3:30,653.7
19/02/2013 3:45,655.9
19/02/2013 4:00,726.2
19/02/2013 4:15,696.3
19/02/2013 4:30,648.1
19/02/2013 4:45,667.4
19/02/2013 5:00,594.3
19/02/2013 5:15,530.1
19/02/2013 5:30,508.4
19/02/2013 5:45,544.7
19/02/2013 6:00,555
19/02/2013 6:15,628.3
19/02/2013 6:30,681.8
19/02/2013 6:45,871.8
19/02/2013 7:00,905.7
19/02/2013 7:15,894.9
19/02/2013 7:30,888.4
19/02/2013 7:45,781.6
19/02/2013 8:00,796.8
19/02/2013 8:15,699.5
19/02/2013 8:30,812.2
19/02/2013 8:45,744.7
19/02/2013 9:00,742.8
19/02/2013 9:15,773.1
19/02/2013 9:30,777.9
19/02/2013 9:45,731.2
19/02/2013 10:00,673.6
19/02/2013 10:15,741.6
19/02/2013 10:30,1130.9
19/02/2013 10:45,831.3
19/02/2013 11:00,788.9
19/02/2013 11:15,913.9
19/02/2013 11:30,1012.5
19/02/2013 11:45,998
19/02/2013 12:00,1144.7
19/02/2013 12:15,1113
19/02/2013 12:30,822.9
19/02/2013 12:45,885.5
19/02/2013 13:00,785.9
19/02/2013 13:15,914
19/02/2013 13:30,858.4
19/02/2013 13:45,898.8
19/02/2013 14:00,755.3
19/02/2013 14:15,808.3
19/02/2013 14:30,868
19/02/2013 14:45,742
19/02/2013 15:00,718.8
19/02/2013 15:15,711.9
19/02/2013 15:30,665.9
19/02/2013 15:45,760.7
19/02/2013 16:00,716
19/02/2013 16:15,796.5
19/02/2013 16:30,848
19/02/2013 16:45,925.6
19/02/2013 17:00,943.5
19/02/2013 17:15,1105.7
19/02/2013 17:30,1204.4
19/02/2013 17:45,1038.8
19/02/2013 18:00,1150.3
19/02/2013 18:15,1131
19/02/2013 18:30,1228.4
19/02/2013 18:45,1216.3
19/02/2013 19:00,1092.3
19/02/2013 19:15,1026.6
19/02/2013 19:30,1122.9
19/02/2013 19:45,1144.9
19/02/2013 20:00,1127.7
19/02/2013 20:15,1018.2
19/02/2013 20:30,928.5
19/02/2013 20:45,954.2
19/02/2013 21:00,1091.8
19/02/2013 21:15,1084.9
19/02/2013 21:30,1068.9
19/02/2013 21:45,979
19/02/2013 22:00,968.2
19/02/2013 22:15,989.8
19/02/2013 22:30,1099.7
19/02/2013 22:45,952.1
19/02/2013 23:00,973.5
19/02/2013 23:15,865.6
19/02/2013 23:30,957.4
19/02/2013 23:45,774.6
20/02/2013 0:00,783.3
20/02/2013 0:15,810.9
20/02/2013 0:30,671.6
20/02/2013 0:45,703.8
20/02/2013 1:00,614.5
20/02/2013 1:15,605.5
20/02/2013 1:30,571
20/02/2013 1:45,564.5
20/02/2013 2:00,679.3
20/02/2013 2:15,709
20/02/2013 2:30,655.8
20/02/2013 2:45,647.2
20/02/2013 3:00,690
20/02/2013 3:15,656.2
20/02/2013 3:30,696.6
20/02/2013 3:45,644.8
20/02/2013 4:00,480.6
20/02/2013 4:15,517.6
20/02/2013 4:30,538.6
20/02/2013 4:45,552.4
20/02/2013 5:00,476.1
20/02/2013 5:15,415.3
20/02/2013 5:30,433
20/02/2013 5:45,483
20/02/2013 6:00,490.5
20/02/2013 6:15,627.2
20/02/2013 6:30,666.5
20/02/2013 6:45,675.3
20/02/2013 7:00,672.6
20/02/2013 7:15,692.6
20/02/2013 7:30,678.4
20/02/2013 7:45,798
20/02/2013 8:00,896.8
20/02/2013 8:15,1130.6
20/02/2013 8:30,1064.8
20/02/2013 8:45,1128.3
20/02/2013 9:00,1167.5
20/02/2013 9:15,1028.6
20/02/2013 9:30,1223.9
20/02/2013 9:45,1217.1
20/02/2013 10:00,1113
20/02/2013 10:15,1169.7
20/02/2013 10:30,1218.1
20/02/2013 10:45,1105.3
20/02/2013 11:00,1190.7
20/02/2013 11:15,1339.2
20/02/2013 11:30,1610
20/02/2013 11:45,1501.2
20/02/2013 12:00,1254.2
20/02/2013 12:15,1189
20/02/2013 12:30,1397
20/02/2013 12:45,1296.8
20/02/2013 13:00,1211.5
20/02/2013 13:15,1074.9
20/02/2013 13:30,1209.4
20/02/2013 13:45,1144.3
20/02/2013 14:00,1021
20/02/2013 14:15,1201.3
20/02/2013 14:30,1128.4
20/02/2013 14:45,1114
20/02/2013 15:00,1032.2
20/02/2013 15:15,930
20/02/2013 15:30,832
20/02/2013 15:45,887.9
20/02/2013 16:00,864.2
20/02/2013 16:15,881
20/02/2013 16:30,890.8
20/02/2013 16:45,900.4
20/02/2013 17:00,915.8
20/02/2013 17:15,951.9
20/02/2013 17:30,970.6
20/02/2013 17:45,967.3
20/02/2013 18:00,1044.2
20/02/2013 18:15,1267.1
20/02/2013 18:30,1231.3
20/02/2013 18:45,1411.9
20/02/2013 19:00,1353.8
20/02/2013 19:15,1247.3
20/02/2013 19:30,1283
20/02/2013 19:45,1317.4
20/02/2013 20:00,1142.9
20/02/2013 20:15,1105.5
20/02/2013 20:30,1258.5
20/02/2013 20:45,1236.3
20/02/2013 21:00,1114.1
20/02/2013 21:15,982.9
20/02/2013 21:30,947.7
20/02/2013 21:45,882.8
20/02/2013 22:00,865.8
20/02/2013 22:15,791.5
20/02/2013 22:30,734.5
20/02/2013 22:45,722.3
20/02/2013 23:00,795.2
20/02/2013 23:15,883.8
20/02/2013 23:30,916
20/02/2013 23:45,864
21/02/2013 0:00,792.8
21/02/2013 0:15,922
21/02/2013 0:30,813
21/02/2013 0:45,643.7
21/02/2013 1:00,711
21/02/2013 1:15,797
21/02/2013 1:30,774.8
21/02/2013 1:45,744.9
21/02/2013 2:00,850.7
21/02/2013 2:15,737.2
21/02/2013 2:30,485.3
21/02/2013 2:45,440.6
21/02/2013 3:00,439.2
21/02/2013 3:15,418.8
21/02/2013 3:30,450.6
21/02/2013 3:45,464.1
21/02/2013 4:00,429.8
21/02/2013 4:15,428.5
21/02/2013 4:30,444.5
